"t","p","padj"
"230218_at",15.0398288077485,6.96398549085983e-28,3.88068515078255e-26
"226694_at",15.0346505812332,2.18946964284431e-30,1.77192308233439e-28
"219315_s_at",15.0181353962659,1.562759172135e-28,9.77920036049395e-27
"202391_at",15.0153719228733,6.29571606533329e-30,4.77452930610359e-28
"205941_s_at",15.0075852329582,1.99112021338722e-26,9.15715386490109e-25
"205786_s_at",14.9902036226148,3.23553131035288e-26,1.44451020664741e-24
"218651_s_at",14.9883830951113,8.53168746347224e-30,6.22296936228996e-28
"203325_s_at",14.9765745892839,5.09782216354361e-30,3.90486357898459e-28
"235616_at",14.9715420967538,1.53064972637821e-24,5.6725680717217e-23
"219773_at",14.9672321638617,1.77327398666619e-24,6.53998294953554e-23
"226677_at",14.9665800125737,1.31170697411093e-27,7.05211850424006e-26
"227618_at",14.9631124665273,2.00398555673475e-24,7.36713984043274e-23
"218162_at",14.9611522759539,8.05826992536873e-29,5.22828770823569e-27
"212386_at",14.9610968165298,3.28332987636681e-30,2.62930434120381e-28
"204082_at",14.9486320026286,2.88511330218982e-29,1.97837574730699e-27
"201430_s_at",14.9445393044343,3.94286403903023e-30,3.09258270842155e-28
"226695_at",14.9424424428395,3.6863362251128e-30,2.91131581254339e-28
"212120_at",14.9254206668138,4.04027494848191e-30,3.14742915459459e-28
"209955_s_at",14.9221478734223,4.90141841536824e-30,3.79247249889117e-28
"200897_s_at",14.9166688541383,3.84689929719366e-27,1.9406505419301e-25
"1559477_s_at",14.9093379134384,3.7759997667259e-25,1.5040299592578e-23
"218469_at",14.9071838937014,1.8063316388804e-29,1.26903108973244e-27
"1555579_s_at",14.9019737067876,3.3246559649172e-28,1.97265791617872e-26
"201721_s_at",14.8980977465615,4.92872703394786e-30,3.80076212991609e-28
"206584_at",14.8966662213491,4.99917159353647e-30,3.84214855727402e-28
"215049_x_at",14.8807433953671,1.58195525724758e-28,9.87234911627829e-27
"217904_s_at",14.8786578721242,8.36492805354173e-30,6.14044702597007e-28
"230741_at",14.872737721588,5.71967884393607e-25,2.22407138476516e-23
"203381_s_at",14.8605766828586,3.95000532210266e-27,1.98828509653005e-25
"202087_s_at",14.8594603658071,5.64337496333541e-28,3.21517952202166e-26
"202404_s_at",14.8454441061496,1.25980801756683e-28,8.01482861842588e-27
"213010_at",14.8385266712771,4.65581979366865e-29,3.11790177585945e-27
"202760_s_at",14.837332638275,6.61234959838578e-30,4.99810702481286e-28
"204436_at",14.8165394201322,2.25601065792478e-27,1.17164199769731e-25
"210511_s_at",14.8080611729449,4.60068226365455e-28,2.64747301217287e-26
"224823_at",14.8041267631007,4.28245837819141e-28,2.4830669426764e-26
"213891_s_at",14.8020688883006,7.9686644312444e-30,5.88730069254163e-28
"201560_at",14.800382732229,8.10832560110493e-30,5.97122126180405e-28
"212119_at",14.789221200328,8.77228900337996e-30,6.35796629887377e-28
"224794_s_at",14.7816154758586,3.98069341753762e-26,1.75664395649064e-24
"227140_at",14.778206654535,3.86119547748663e-29,2.61635976393125e-27
"203185_at",14.7469930247552,2.46042808586333e-29,1.70761165001599e-27
"231411_at",14.7458535438162,1.51444578494973e-26,7.10765405998026e-25
"209539_at",14.7425900620989,1.2859984531486e-29,9.17545874531536e-28
"201744_s_at",14.7340289841158,2.59648806905474e-28,1.5773837200414e-26
"205407_at",14.7255084529327,6.99878696273898e-26,3.0130304099175e-24
"204527_at",14.7089571352704,3.78292839197949e-26,1.67259476759665e-24
"203066_at",14.7080830533434,1.36196896594822e-29,9.65732979167559e-28
"231842_at",14.6962123683329,6.60057353736953e-24,2.26986389979541e-22
"200771_at",14.6961820616829,3.82177832373902e-29,2.59733498363783e-27
"202207_at",14.6948460212276,1.45158286243943e-29,1.02609883637192e-27
"209526_s_at",14.6689982447408,2.12854304322605e-27,1.10795502997741e-25
"209687_at",14.6493661848178,2.7446004993425e-28,1.65419961148529e-26
"205330_at",14.6464268174802,7.28015765282559e-27,3.55516952500351e-25
"209496_at",14.6407263463798,1.37493989752173e-27,7.37476545033725e-26
"206101_at",14.6369252178425,3.21096750464509e-24,1.15267693979446e-22
"57715_at",14.6322192764812,1.32305846187038e-28,8.37072042878932e-27
"229459_at",14.6291225684671,1.89582700438228e-23,6.21174905312837e-22
"227131_at",14.6277342741132,1.45588282561283e-28,9.18569816942444e-27
"238583_at",14.6230047559439,1.38992292172226e-23,4.63368335898179e-22
"228843_at",14.6023557004969,8.52478505491987e-28,4.67088880652703e-26
"207173_x_at",14.5999477342602,2.46815574071945e-29,1.70779972597274e-27
"213290_at",14.5998418545224,1.82930724845974e-27,9.65359997960219e-26
"55872_at",14.5978337808096,3.68129152523513e-24,1.30313168164544e-22
"209200_at",14.5890075066633,1.04862227486964e-28,6.72733780429671e-27
"235944_at",14.5840634593265,1.45531651867283e-24,5.40212548252249e-23
"235371_at",14.5836729699956,4.62967419646345e-29,3.10948469564817e-27
"209758_s_at",14.5755080078334,5.23961282211734e-24,1.82931177538039e-22
"227235_at",14.5621747123595,1.55097317767737e-27,8.24174911562522e-26
"229218_at",14.5562720362778,9.22596389068737e-29,5.96899014091562e-27
"224791_at",14.5560260206993,5.88411634152095e-29,3.8725263382142e-27
"212822_at",14.5465433013319,6.42471906530361e-26,2.78157543955857e-24
"202052_s_at",14.5426727105283,4.78823300702963e-29,3.19722742157433e-27
"204454_at",14.5289205133042,5.02671119243187e-25,1.96797891350884e-23
"238617_at",14.5233949391623,5.9353867648071e-26,2.58437572384747e-24
"202555_s_at",14.5113745017287,2.74433593042258e-26,1.23971451310589e-24
"201108_s_at",14.4950447386509,1.87098341429057e-27,9.85083520402228e-26
"203645_s_at",14.4792902867228,4.16239430813959e-28,2.41957656952591e-26
"205303_at",14.4744246456965,2.29537712938528e-27,1.18938964693011e-25
"201387_s_at",14.4719998497879,2.67352909797183e-26,1.21251162239305e-24
"204223_at",14.4717423733634,3.50490088677816e-24,1.24840972021587e-22
"222651_s_at",14.4709936644577,1.87566490458052e-28,1.15790709729401e-26
"235570_at",14.4633625211089,1.63766177672376e-25,6.77028297334013e-24
"213428_s_at",14.4575116412799,6.43790007806788e-29,4.21277787108539e-27
"229530_at",14.4552995970852,8.137467216242e-28,4.48010604936516e-26
"226932_at",14.4546378555345,1.23785932656499e-28,7.8971287343504e-27
"212385_at",14.4485877294497,2.75686094496292e-28,1.65722798484215e-26
"202206_at",14.4231893403501,9.84444784288761e-29,6.33335362206896e-27
"216598_s_at",14.4219438407549,6.52916544607947e-28,3.65617301250753e-26
"235489_at",14.4191917188758,2.32948507133344e-25,9.5101954703654e-24
"215489_x_at",14.4132644792066,1.63989495390583e-27,8.69410049289472e-26
"65718_at",14.4018250073711,5.34845014464259e-26,2.34217119814052e-24
"228423_at",14.3931773392129,1.1470480390758e-25,4.83809230919944e-24
"223502_s_at",14.3809896834292,1.15654488618581e-28,7.39897975651219e-27
"204122_at",14.3702775001313,1.79056349536943e-28,1.10835880363368e-26
"223380_s_at",14.3637145952118,1.39276991272503e-27,7.45294610073395e-26
"203329_at",14.3445555612142,2.75598507449657e-27,1.41843429575719e-25
"204052_s_at",14.3437861850481,5.95689604624779e-24,2.06088806868902e-22
"202808_at",14.3354651125498,1.481544751046e-27,7.89112079842014e-26
"203570_at",14.3286232108008,6.98213874722385e-28,3.88135737203078e-26
"216693_x_at",14.326654345594,2.54319834220122e-26,1.16029624763814e-24
"202310_s_at",14.3139120544632,3.91871779693014e-28,2.283725030613e-26
"225688_s_at",14.3029955862066,2.60959147780365e-28,1.581150095665e-26
"203753_at",14.2995271155372,1.51450556220221e-28,9.50321120304581e-27
"218775_s_at",14.2778522485532,1.90326772110897e-27,9.97495208616907e-26
"222020_s_at",14.2754227460026,6.97454073953275e-24,2.39128602631016e-22
"203886_s_at",14.2684121839566,1.53904736666801e-25,6.39724171303039e-24
"218418_s_at",14.2514043459513,6.4334346221387e-25,2.4805547668492e-23
"217757_at",14.2392070994945,2.4205095744694e-28,1.47831815424194e-26
"212509_s_at",14.224486933597,3.59989939668463e-28,2.11949860879867e-26
"219922_s_at",14.2149471548415,8.68674273634709e-27,4.19730947026492e-25
"204284_at",14.2009356611761,5.61621205438266e-23,1.72655174069163e-21
"236297_at",14.1998458043325,1.66585102871108e-25,6.87441191181441e-24
"204438_at",14.1987132414072,8.95960137763482e-28,4.89741647618067e-26
"44702_at",14.1957510121602,9.00298521638945e-27,4.31371067805372e-25
"209156_s_at",14.1956002717597,1.47729204034422e-27,7.88681109557198e-26
"213423_x_at",14.1917504696422,1.2162648680287e-26,5.7553955108391e-25
"211709_s_at",14.1752274518339,1.16986596830616e-26,5.55880503570872e-25
"203501_at",14.1743606454273,2.88442370652552e-28,1.72485525197269e-26
"226997_at",14.1621182318649,4.57763484408168e-27,2.28911726711796e-25
"206481_s_at",14.1575077776906,1.57183401844995e-26,7.33191741844384e-25
"201348_at",14.1570182136689,4.79430250550196e-27,2.38704152790242e-25
"212398_at",14.150777282476,8.66283365617895e-27,4.19730947026492e-25
"204682_at",14.1459095650175,3.57199867053992e-25,1.4277397129385e-23
"218224_at",14.1422967194277,3.68111591096727e-28,2.16175891561239e-26
"227386_s_at",14.138880909378,1.39288043584643e-24,5.18717733694158e-23
"212414_s_at",14.1350652165212,5.47162138218384e-28,3.12510086075203e-26
"203085_s_at",14.1229988403505,3.18026671993571e-27,1.62221934714226e-25
"213068_at",14.1226637155127,1.23865341876477e-23,4.15356943630595e-22
"204451_at",14.1185237987853,6.2521770196488e-25,2.42290372725916e-23
"200982_s_at",14.1178674638159,3.77355711905259e-28,2.2103779718072e-26
"203140_at",14.1114463590132,7.40486085681916e-27,3.60837294050488e-25
"238455_at",14.1110021364982,2.67555351643578e-27,1.38013968889479e-25
"212746_s_at",14.1029682764924,1.57773496849373e-26,7.34448454947397e-25
"212372_at",14.1002731270756,4.44491579110398e-28,2.56427975727089e-26
"229127_at",14.0934815754366,3.00681143189071e-23,9.61801707047388e-22
"212387_at",14.0926839673488,6.37275272218994e-28,3.57733224500775e-26
"209708_at",14.0910406925772,9.75030501449738e-26,4.14306559827521e-24
"220979_s_at",14.0780461500683,1.48269926561973e-22,4.30942402036658e-21
"223475_at",14.077098317033,8.52915135413865e-25,3.25030205430678e-23
"209081_s_at",14.0767489290929,7.50935739556494e-27,3.65152468005571e-25
"206796_at",14.0622337232489,2.87757481470332e-24,1.0411547548365e-22
"216950_s_at",14.0527254492457,2.55438199221005e-25,1.03912985377597e-23
"218573_at",14.0470294778032,5.70789724933201e-28,3.24387024073079e-26
"209199_s_at",14.0459790664474,7.88655385473905e-28,4.35242754060454e-26
"214587_at",14.0247255970808,5.86328058587428e-22,1.58543937731144e-20
"205803_s_at",14.0246342845505,5.10418881940682e-22,1.38837573077048e-20
"203167_at",14.0194130027156,4.71192228599337e-26,2.06737846965721e-24
"207719_x_at",14.0188157795406,1.03179842112043e-27,5.626495056886e-26
"209732_at",14.0160095505077,3.71121647925801e-27,1.88048652708952e-25
"226612_at",13.9994900818013,1.24234144796097e-22,3.64319413350195e-21
"213306_at",13.9986684474008,5.26261302701039e-23,1.62877873185972e-21
"203919_at",13.9945375566665,2.60377909347606e-25,1.05734667691281e-23
"209683_at",13.9912625366758,2.14841129994954e-24,7.84769760809319e-23
"1554474_a_at",13.9887336965772,7.30452324046574e-26,3.13875226597349e-24
"201389_at",13.9880655323111,2.11710000523439e-25,8.67405034344959e-24
"209568_s_at",13.9862844985631,1.27807212545414e-25,5.37095153931673e-24
"203592_s_at",13.9845032305916,3.95270424641964e-25,1.56895641864383e-23
"204929_s_at",13.9634597293917,1.36174854131483e-25,5.70166852682514e-24
"222719_s_at",13.9603996322488,1.06910353242816e-24,4.0405409576241e-23
"61734_at",13.9575302726712,2.90108233929438e-26,1.30794269324526e-24
"226043_at",13.9530048558832,4.42402363571374e-25,1.74394859429865e-23
"228372_at",13.9474592175018,1.6812117634949e-25,6.92532248548987e-24
"221870_at",13.9464871891524,8.31556756496368e-24,2.83409886816017e-22
"225328_at",13.9323508186135,3.05665758670087e-27,1.56264796223683e-25
"204959_at",13.931832179531,9.29222364206091e-27,4.44300204747643e-25
"215440_s_at",13.9114889926146,1.20748108357388e-26,5.72566030167548e-25
"243864_at",13.9058389602214,4.14832427410594e-22,1.14606840590891e-20
"226638_at",13.8889813408286,2.73772042110595e-26,1.23917017400375e-24
"205713_s_at",13.874307405628,9.80181261953005e-22,2.60449097326017e-20
"205525_at",13.871217018361,1.25607094755244e-24,4.70061975682901e-23
"201743_at",13.8673186382251,3.08156039142217e-26,1.37845659462386e-24
"225163_at",13.866442113591,6.56510955544735e-27,3.226624552541e-25
"214255_at",13.8544013229772,1.90675066648319e-23,6.23861578778063e-22
"218820_at",13.8480055701275,1.22674663435222e-22,3.60252303678847e-21
"201810_s_at",13.8435692042844,2.1254959461482e-27,1.10795502997741e-25
"209906_at",13.8426003938393,9.74007743604153e-25,3.69332770724601e-23
"226047_at",13.8408899530301,1.63321168542861e-23,5.39761143309833e-22
"236600_at",13.8401036009195,9.8025202766025e-22,2.60449097326017e-20
"203657_s_at",13.823829062614,2.92605770672722e-25,1.17777679538091e-23
"221900_at",13.8174377702307,1.97806616725613e-22,5.64883409335003e-21
"207172_s_at",13.8144682479063,1.53262240736526e-26,7.17687564167506e-25
"208981_at",13.8140821930273,1.69713873861054e-26,7.83660655854783e-25
"209355_s_at",13.8097729213751,5.52039422837539e-27,2.73665777083293e-25
"226582_at",13.8073503293919,1.00856603961465e-23,3.40194226882097e-22
"204647_at",13.8061884524358,1.6719562198641e-26,7.73592187950455e-25
"212091_s_at",13.7891385139215,4.70842255972971e-25,1.84652400488852e-23
"222146_s_at",13.778640228388,3.04139087897178e-27,1.5583215951027e-25
"212143_s_at",13.7738500848505,8.99845397916571e-27,4.31371067805372e-25
"1554966_a_at",13.7731513477879,4.71011649166404e-26,2.06737846965721e-24
"223343_at",13.7725224195441,2.9485729363724e-27,1.51415170317796e-25
"222043_at",13.7689125624673,1.51286670948085e-22,4.3804280969962e-21
"201109_s_at",13.7649303927147,1.09052367581338e-26,5.19257042560371e-25
"212012_at",13.7623611585035,6.96650894085686e-27,3.41657289662622e-25
"213139_at",13.7609012536668,2.38896856098856e-26,1.09210672559523e-24
"203887_s_at",13.7384435690065,2.26069066102659e-25,9.24582110883787e-24
"228224_at",13.7324271430894,1.46252473595675e-21,3.79775555868679e-20
"241473_at",13.7315256813379,1.01150248461948e-22,3.00472651170428e-21
"221773_at",13.7312043813344,3.56891068066418e-27,1.81641691820559e-25
"220088_at",13.723230369129,4.63168055203387e-26,2.03998807083138e-24
"212117_at",13.7138281556948,4.56573826180053e-27,2.28816418840301e-25
"202311_s_at",13.7090496442686,5.8883278082986e-27,2.90647353003152e-25
"1555997_s_at",13.7003445812733,1.11819449597787e-24,4.20525591812499e-23
"205003_at",13.6986496718476,5.72945356324471e-27,2.83416144619857e-25
"203370_s_at",13.6762202239845,8.94382391160734e-24,3.03467257848212e-22
"214632_at",13.6394776579183,4.93411356139868e-24,1.73322090332383e-22
"210095_s_at",13.635098967325,1.36942947721883e-26,6.44025530117923e-25
"207426_s_at",13.6045259111496,9.9303005253875e-24,3.35447895181342e-22
"226436_at",13.5940405349927,9.0174539351944e-26,3.84109908159167e-24
"202208_s_at",13.5775099413087,3.61050104299784e-24,1.2820357424462e-22
"204797_s_at",13.5733180639141,8.40914842190423e-23,2.53414113561674e-21
"228481_at",13.5654901662585,1.93646091136741e-22,5.54384553163097e-21
"200782_at",13.5642768083625,8.85282326077132e-27,4.26855181350412e-25
"204135_at",13.5641082837107,2.72384324624548e-25,1.10025012114215e-23
"218864_at",13.562641218726,3.26749019925593e-22,9.1374026903002e-21
"235631_at",13.5616876554209,6.40602665985367e-22,1.72811812238667e-20
"203504_s_at",13.5576685846627,8.97258154440752e-27,4.31371067805372e-25
"218574_s_at",13.5467727096165,1.69171478394548e-24,6.24924898333923e-23
"224184_s_at",13.5435328682994,1.10533611995099e-21,2.91653377364489e-20
"201300_s_at",13.5415306141121,1.06251363707149e-26,5.06973954788505e-25
"222288_at",13.5351182167866,1.2482182518706e-26,5.882292720698e-25
"1554018_at",13.5089979170527,1.46204440672685e-22,4.25479073027511e-21
"217890_s_at",13.505479732247,1.4328160174361e-25,5.97737436199254e-24
"219501_at",13.5041017857638,9.2372155686056e-23,2.7691092692117e-21
"228665_at",13.5034983037912,2.55389414042059e-23,8.26155896865153e-22
"212845_at",13.5007643753008,3.64136940710378e-26,1.61624580486236e-24
"209447_at",13.5007206249124,2.10822657786221e-26,9.67629525306175e-25
"221698_s_at",13.4865938796543,2.04163670248321e-24,7.49352650592517e-23
"210510_s_at",13.4725855374782,3.84613037385877e-25,1.52930423528624e-23
"212992_at",13.4712674692087,3.00437106405394e-26,1.34655793502989e-24
"213933_at",13.4701884694994,3.35469137862032e-22,9.35840397619259e-21
"215051_x_at",13.4679570636051,1.1334239663759e-25,4.7894481737836e-24
"227727_at",13.4670613480448,1.74736182293255e-22,5.0339406076257e-21
"204472_at",13.4484630993726,2.96531114496251e-26,1.3316572775113e-24
"225303_at",13.4410851136767,1.89395895410319e-26,8.72783539755038e-25
"37892_at",13.4351150192288,1.30599451880524e-24,4.87152971729583e-23
"208454_s_at",13.4280188670941,6.10267833745139e-26,2.64715230989866e-24
"205528_s_at",13.4199718339054,8.42585426112157e-21,1.9711679279108e-19
"204671_s_at",13.4181631943707,9.03891042448937e-24,3.06239889722012e-22
"205304_s_at",13.411174678274,9.94181258470115e-25,3.76359229136216e-23
"218380_at",13.4018996563892,2.37867709726179e-24,8.64743516802964e-23
"219432_at",13.4012176420689,5.2255681869191e-22,1.41970567242003e-20
"214091_s_at",13.3785129619059,5.41692048609228e-24,1.88546701965002e-22
"230708_at",13.3770723000834,8.83224041506409e-21,2.05783115184347e-19
"221667_s_at",13.3617445147742,8.70614722702659e-21,2.03258807278889e-19
"213765_at",13.3590198474535,1.76336296071023e-20,3.97112112970957e-19
"218854_at",13.3514088935433,3.56387169258586e-26,1.58491948301542e-24
"204646_at",13.3494161681965,2.95652202795314e-26,1.33031874275463e-24
"212956_at",13.3482613466489,5.99177649547088e-26,2.6039783126332e-24
"209474_s_at",13.3419600469204,6.76590380065934e-26,2.91825790483053e-24
